date,order_count,revenue,order_count_roll_mean,order_count_roll_std,order_count_zscore,revenue_roll_mean,revenue_roll_std,revenue_zscore,has_anomaly
2017-04-23,86,11681.32,71.92857142857143,16.05023021984088,0.8767119461024199,12142.220714285713,4099.896776483834,-0.11241763864137881,False
2017-04-24,115,17711.57,73.92857142857143,19.45592370032763,2.110998645144612,12443.611428571428,4353.979301166052,1.209918147754571,False
2017-04-25,111,17176.35,76.35714285714286,21.844228749725477,1.585904338384687,12968.912857142856,4455.819289664366,0.9442566830788302,False
2017-04-26,125,18696.09,80.78571428571429,24.98669975877504,1.7695128264691364,13632.352142857144,4574.7142725625345,1.1068970771602735,False
2017-04-27,79,12390.89,82.14285714285714,24.276792155526667,-0.12945932571003455,13716.265,4537.608331366697,-0.29208669043518043,False
2017-04-28,98,18063.29,85.35714285714286,23.070484449773843,0.5480100415915226,14325.617142857143,4505.225911018701,0.8296305070965271,False
2017-04-29,73,13699.24,86.85714285714286,21.353641890273096,-0.6489358081562189,14633.308571428572,4283.993274111032,-0.21803689027088857,False
2017-04-30,68,9437.0,88.21428571428571,19.264070068508364,-1.0493257988783322,14840.79357142857,3915.991899069578,-1.3799297114768005,False
2017-05-01,116,14796.77,91.85714285714286,19.35838972505867,1.2471521384655855,15128.736428571428,3737.4264990819674,-0.08882219587541577,False
2017-05-02,125,20308.14,95.71428571428571,20.242486056763045,1.4467449404975576,14905.470714285713,3266.872376060728,1.653774210864323,False
2017-05-03,102,12155.48,96.07142857142857,20.310907587623245,0.29189101486454966,14777.915714285715,3341.4282992749663,-0.7848247753377618,False
2017-05-04,108,15813.960000000001,96.92857142857143,20.55934855939793,0.5385106701918181,14784.457142857142,3343.508474417089,0.3079109459479818,False
2017-05-05,110,16360.289999999999,99.92857142857143,19.020087703891924,0.529515359141469,15227.149285714286,3084.772189797099,0.3673336780050023,False
2017-05-06,107,18619.22,101.64285714285714,18.449962029801135,0.29036064402136896,15493.543571428572,3211.809960755668,0.9731822451400662,False
